reclat,reclon,track_fid,track_seg_id,track_seg_point_id,ele,time,course,speed,magvar,geoidheight,name,cmt,desc,src,url,urlname,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.82233166,42.95228798,0,0,546,175,2020/10/30 13:33:19+00,,1.05,,,,,,,,,,,,12,,,,,
-78.82232387,42.95230088,0,0,547,176,2020/10/30 13:33:20+00,,1.14,,,,,,,,,,,,12,,,,,
-78.82231367,42.95231533,0,0,548,176,2020/10/30 13:33:21+00,,1.47,,,,,,,,,,,,12,,,,,
-78.82230173,42.95233201,0,0,549,176,2020/10/30 13:33:22+00,,1.76,,,,,,,,,,,,12,,,,,
-78.82228964,42.95234032,0,0,550,176,2020/10/30 13:33:23+00,,0.88,,,,,,,,,,,,12,,,,,
-78.82228244,42.95234107,0,0,551,176,2020/10/30 13:33:24+00,,0.42,,,,,,,,,,,,12,,,,,
-78.82227812,42.9523337,0,0,552,176,2020/10/30 13:33:25+00,,0.96,,,,,,,,,,,,12,,,,,
-78.8222808,42.95232059,0,0,553,176,2020/10/30 13:33:26+00,,1.31,,,,,,,,,,,,12,,,,,
-78.82228827,42.95230837,0,0,554,176,2020/10/30 13:33:27+00,,1.06,,,,,,,,,,,,12,,,,,
-78.82229862,42.95229572,0,0,555,177,2020/10/30 13:33:28+00,,1.51,,,,,,,,,,,,12,,,,,
-78.82231063,42.95228402,0,0,556,176,2020/10/30 13:33:29+00,,1.16,,,,,,,,,,,,12,,,,,
-78.8223228,42.95227277,0,0,557,177,2020/10/30 13:33:30+00,,1.39,,,,,,,,,,,,12,,,,,
-78.8223361,42.95226196,0,0,558,177,2020/10/30 13:33:31+00,,1.37,,,,,,,,,,,,12,,,,,
-78.82234863,42.95225203,0,0,559,176,2020/10/30 13:33:32+00,,1.24,,,,,,,,,,,,12,,,,,
-78.8223623,42.95224184,0,0,560,177,2020/10/30 13:33:33+00,,1.49,,,,,,,,,,,,12,,,,,
-78.82237752,42.95223452,0,0,561,176,2020/10/30 13:33:34+00,,1.27,,,,,,,,,,,,12,,,,,
-78.82239305,42.95222927,0,0,562,176,2020/10/30 13:33:35+00,,1.29,,,,,,,,,,,,12,,,,,
-78.82240766,42.95222446,0,0,563,176,2020/10/30 13:33:36+00,,1.3,,,,,,,,,,,,12,,,,,
-78.82242062,42.9522199,0,0,564,176,2020/10/30 13:33:37+00,,1.2,,,,,,,,,,,,12,,,,,
-78.82243285,42.95221615,0,0,565,175,2020/10/30 13:33:38+00,,1.11,,,,,,,,,,,,12,,,,,
-78.82243921,42.95221579,0,0,566,175,2020/10/30 13:33:39+00,,0.37,,,,,,,,,,,,12,,,,,
-78.82244687,42.95221883,0,0,567,175,2020/10/30 13:33:40+00,,1.01,,,,,,,,,,,,12,,,,,
-78.82245622,42.95222515,0,0,568,175,2020/10/30 13:33:41+00,,0.88,,,,,,,,,,,,12,,,,,
-78.82245926,42.95223434,0,0,569,174,2020/10/30 13:33:42+00,,0.86,,,,,,,,,,,,12,,,,,
-78.8224552,42.9522458,0,0,570,174,2020/10/30 13:33:43+00,,1.08,,,,,,,,,,,,13,,,,,
-78.82244728,42.95225387,0,0,571,174,2020/10/30 13:33:44+00,,0.42,,,,,,,,,,,,13,,,,,
-78.82243592,42.9522618,0,0,572,173,2020/10/30 13:33:45+00,,1.19,,,,,,,,,,,,13,,,,,
-78.82241812,42.95226794,0,0,573,173,2020/10/30 13:33:46+00,,1.3,,,,,,,,,,,,13,,,,,
-78.82240446,42.95226943,0,0,574,173,2020/10/30 13:33:47+00,,0.69,,,,,,,,,,,,13,,,,,
-78.82239951,42.95226272,0,0,575,173,2020/10/30 13:33:48+00,,1.26,,,,,,,,,,,,13,,,,,
-78.82240216,42.95225276,0,0,576,172,2020/10/30 13:33:49+00,,1.06,,,,,,,,,,,,13,,,,,
-78.82241357,42.95224338,0,0,577,173,2020/10/30 13:33:50+00,,1.34,,,,,,,,,,,,13,,,,,
-78.82242542,42.95223788,0,0,578,173,2020/10/30 13:33:51+00,,0.88,,,,,,,,,,,,13,,,,,
-78.82243843,42.9522363,0,0,579,173,2020/10/30 13:33:52+00,,1.06,,,,,,,,,,,,13,,,,,
-78.82245349,42.95223991,0,0,580,173,2020/10/30 13:33:53+00,,1.21,,,,,,,,,,,,13,,,,,
-78.8224675,42.9522482,0,0,581,173,2020/10/30 13:33:54+00,,1.23,,,,,,,,,,,,13,,,,,
-78.82247836,42.95225714,0,0,582,174,2020/10/30 13:33:55+00,,0.98,,,,,,,,,,,,13,,,,,
-78.82248112,42.95226642,0,0,583,173,2020/10/30 13:33:56+00,,0.95,,,,,,,,,,,,13,,,,,
-78.82247796,42.95227695,0,0,584,173,2020/10/30 13:33:57+00,,1.06,,,,,,,,,,,,13,,,,,
-78.82247265,42.95228361,0,0,585,173,2020/10/30 13:33:58+00,,0.6,,,,,,,,,,,,13,,,,,
-78.82246369,42.95228936,0,0,586,172,2020/10/30 13:33:59+00,,0.98,,,,,,,,,,,,13,,,,,
-78.82244925,42.95229307,0,0,587,173,2020/10/30 13:34:00+00,,1.17,,,,,,,,,,,,13,,,,,
-78.82243497,42.95229106,0,0,588,172,2020/10/30 13:34:01+00,,0.93,,,,,,,,,,,,13,,,,,
-78.82242944,42.95228307,0,0,589,173,2020/10/30 13:34:02+00,,1.12,,,,,,,,,,,,13,,,,,
-78.82243249,42.95227224,0,0,590,172,2020/10/30 13:34:03+00,,1.02,,,,,,,,,,,,13,,,,,
-78.8224418,42.95226361,0,0,591,173,2020/10/30 13:34:04+00,,0.95,,,,,,,,,,,,13,,,,,
-78.82245094,42.9522575,0,0,592,173,2020/10/30 13:34:05+00,,0.76,,,,,,,,,,,,13,,,,,
-78.82246234,42.95225358,0,0,593,174,2020/10/30 13:34:06+00,,1.04,,,,,,,,,,,,13,,,,,
-78.82247726,42.95225252,0,0,594,174,2020/10/30 13:34:07+00,,1.02,,,,,,,,,,,,13,,,,,
-78.82249327,42.95225556,0,0,595,174,2020/10/30 13:34:08+00,,1.16,,,,,,,,,,,,13,,,,,
-78.82250385,42.95226044,0,0,596,174,2020/10/30 13:34:09+00,,0.72,,,,,,,,,,,,13,,,,,
-78.82251008,42.95226725,0,0,597,175,2020/10/30 13:34:10+00,,0.8,,,,,,,,,,,,13,,,,,
-78.82251066,42.95227509,0,0,598,175,2020/10/30 13:34:11+00,,0.82,,,,,,,,,,,,13,,,,,
-78.82250617,42.95228591,0,0,599,174,2020/10/30 13:34:12+00,,1.34,,,,,,,,,,,,13,,,,,
-78.82249976,42.95229442,0,0,600,174,2020/10/30 13:34:13+00,,0.68,,,,,,,,,,,,13,,,,,
-78.8224955,42.95229763,0,0,601,174,2020/10/30 13:34:14+00,,0.43,,,,,,,,,,,,13,,,,,
-78.82248616,42.95230097,0,0,602,174,2020/10/30 13:34:15+00,,0.99,,,,,,,,,,,,13,,,,,
-78.82247358,42.95230099,0,0,603,174,2020/10/30 13:34:16+00,,0.94,,,,,,,,,,,,13,,,,,
-78.82246658,42.95229456,0,0,604,174,2020/10/30 13:34:17+00,,0.85,,,,,,,,,,,,13,,,,,
-78.82246532,42.95228597,0,0,605,174,2020/10/30 13:34:18+00,,0.74,,,,,,,,,,,,13,,,,,
-78.82247134,42.9522761,0,0,606,175,2020/10/30 13:34:19+00,,1,,,,,,,,,,,,13,,,,,
-78.82247894,42.9522669,0,0,607,175,2020/10/30 13:34:20+00,,0.62,,,,,,,,,,,,13,,,,,
-78.82248799,42.95225978,0,0,608,175,2020/10/30 13:34:21+00,,0.73,,,,,,,,,,,,13,,,,,
-78.82250222,42.95225561,0,0,609,174,2020/10/30 13:34:22+00,,1.08,,,,,,,,,,,,13,,,,,
-78.8225218,42.95225395,0,0,610,174,2020/10/30 13:34:23+00,,1.31,,,,,,,,,,,,13,,,,,
-78.82254026,42.95225729,0,0,611,174,2020/10/30 13:34:24+00,,1.17,,,,,,,,,,,,13,,,,,
-78.82255553,42.95226388,0,0,612,174,2020/10/30 13:34:25+00,,1.14,,,,,,,,,,,,13,,,,,
-78.82256503,42.95227151,0,0,613,173,2020/10/30 13:34:26+00,,0.8,,,,,,,,,,,,13,,,,,
-78.82256805,42.95227841,0,0,614,174,2020/10/30 13:34:27+00,,0.51,,,,,,,,,,,,13,,,,,
-78.822564,42.95228626,0,0,615,174,2020/10/30 13:34:28+00,,0.97,,,,,,,,,,,,13,,,,,
-78.8225562,42.95229363,0,0,616,173,2020/10/30 13:34:29+00,,0.78,,,,,,,,,,,,13,,,,,
-78.82254415,42.95229894,0,0,617,173,2020/10/30 13:34:30+00,,1.07,,,,,,,,,,,,13,,,,,
-78.82253257,42.95230047,0,0,618,173,2020/10/30 13:34:31+00,,0.7,,,,,,,,,,,,13,,,,,
-78.82252018,42.95229667,0,0,619,173,2020/10/30 13:34:32+00,,1.09,,,,,,,,,,,,13,,,,,
-78.82251159,42.9522892,0,0,620,173,2020/10/30 13:34:33+00,,0.85,,,,,,,,,,,,13,,,,,
-78.82251153,42.95227837,0,0,621,174,2020/10/30 13:34:34+00,,1.14,,,,,,,,,,,,13,,,,,
-78.82251755,42.95226724,0,0,622,173,2020/10/30 13:34:35+00,,1.1,,,,,,,,,,,,13,,,,,
-78.82252969,42.95225774,0,0,623,174,2020/10/30 13:34:36+00,,1.25,,,,,,,,,,,,13,,,,,
-78.82254515,42.95224831,0,0,624,174,2020/10/30 13:34:37+00,,1.47,,,,,,,,,,,,13,,,,,
-78.82256045,42.95223798,0,0,625,174,2020/10/30 13:34:38+00,,1.45,,,,,,,,,,,,13,,,,,
-78.82257337,42.95222796,0,0,626,174,2020/10/30 13:34:39+00,,1.37,,,,,,,,,,,,13,,,,,
-78.82258221,42.95221766,0,0,627,174,2020/10/30 13:34:40+00,,1.02,,,,,,,,,,,,13,,,,,
-78.82258322,42.95220637,0,0,628,174,2020/10/30 13:34:41+00,,1.22,,,,,,,,,,,,13,,,,,
-78.82257793,42.95219806,0,0,629,174,2020/10/30 13:34:42+00,,0.64,,,,,,,,,,,,13,,,,,
-78.82256912,42.95219428,0,0,630,175,2020/10/30 13:34:43+00,,0.64,,,,,,,,,,,,13,,,,,
-78.82255204,42.95219842,0,0,631,175,2020/10/30 13:34:44+00,,1.68,,,,,,,,,,,,13,,,,,
-78.82253499,42.95220737,0,0,632,174,2020/10/30 13:34:45+00,,1.05,,,,,,,,,,,,13,,,,,
-78.82252416,42.95221451,0,0,633,174,2020/10/30 13:34:46+00,,0.78,,,,,,,,,,,,13,,,,,
-78.82251643,42.95222339,0,0,634,174,2020/10/30 13:34:47+00,,0.87,,,,,,,,,,,,13,,,,,
-78.82251478,42.95223407,0,0,635,174,2020/10/30 13:34:48+00,,1.04,,,,,,,,,,,,13,,,,,
-78.82252017,42.95224233,0,0,636,174,2020/10/30 13:34:49+00,,0.77,,,,,,,,,,,,13,,,,,
-78.82252947,42.95224569,0,0,637,173,2020/10/30 13:34:50+00,,0.66,,,,,,,,,,,,13,,,,,
-78.82254177,42.95224329,0,0,638,173,2020/10/30 13:34:51+00,,0.89,,,,,,,,,,,,13,,,,,
-78.82255246,42.95223706,0,0,639,173,2020/10/30 13:34:52+00,,0.85,,,,,,,,,,,,13,,,,,
-78.82256058,42.95222861,0,0,640,173,2020/10/30 13:34:53+00,,0.96,,,,,,,,,,,,13,,,,,
-78.82256584,42.95221751,0,0,641,173,2020/10/30 13:34:54+00,,1.09,,,,,,,,,,,,13,,,,,
-78.82256539,42.95220637,0,0,642,173,2020/10/30 13:34:55+00,,1.07,,,,,,,,,,,,13,,,,,
-78.82256087,42.95219792,0,0,643,172,2020/10/30 13:34:56+00,,0.77,,,,,,,,,,,,13,,,,,
-78.82255227,42.9521944,0,0,644,173,2020/10/30 13:34:57+00,,0.86,,,,,,,,,,,,13,,,,,
-78.82253937,42.95219915,0,0,645,173,2020/10/30 13:34:58+00,,1.33,,,,,,,,,,,,13,,,,,
-78.82252873,42.95220839,0,0,646,173,2020/10/30 13:34:59+00,,0.83,,,,,,,,,,,,13,,,,,
-78.82252079,42.95221552,0,0,647,173,2020/10/30 13:35:00+00,,0.91,,,,,,,,,,,,13,,,,,
-78.8225109,42.95222511,0,0,648,173,2020/10/30 13:35:01+00,,1.43,,,,,,,,,,,,13,,,,,
-78.82250731,42.95223667,0,0,649,173,2020/10/30 13:35:02+00,,1.22,,,,,,,,,,,,13,,,,,
-78.82251411,42.95224826,0,0,650,173,2020/10/30 13:35:03+00,,1.24,,,,,,,,,,,,13,,,,,
-78.82252973,42.95225336,0,0,651,175,2020/10/30 13:35:04+00,,1.16,,,,,,,,,,,,13,,,,,
-78.82254886,42.9522517,0,0,652,174,2020/10/30 13:35:05+00,,1.2,,,,,,,,,,,,13,,,,,
-78.82256716,42.95224347,0,0,653,174,2020/10/30 13:35:06+00,,1.44,,,,,,,,,,,,13,,,,,
-78.82258154,42.95223185,0,0,654,174,2020/10/30 13:35:07+00,,1.21,,,,,,,,,,,,13,,,,,
-78.82258879,42.9522203,0,0,655,174,2020/10/30 13:35:08+00,,1.11,,,,,,,,,,,,13,,,,,
-78.82258862,42.9522106,0,0,656,175,2020/10/30 13:35:09+00,,0.91,,,,,,,,,,,,13,,,,,
-78.82257888,42.95220303,0,0,657,174,2020/10/30 13:35:10+00,,1.15,,,,,,,,,,,,13,,,,,
-78.82256536,42.95220169,0,0,658,175,2020/10/30 13:35:11+00,,0.92,,,,,,,,,,,,13,,,,,
-78.82255399,42.95220618,0,0,659,175,2020/10/30 13:35:12+00,,0.56,,,,,,,,,,,,13,,,,,
-78.82254361,42.95221336,0,0,660,175,2020/10/30 13:35:13+00,,0.8,,,,,,,,,,,,13,,,,,
-78.82253279,42.95222127,0,0,661,174,2020/10/30 13:35:14+00,,0.79,,,,,,,,,,,,13,,,,,
-78.8225259,42.95222477,0,0,662,173,2020/10/30 13:35:15+00,,0.23,,,,,,,,,,,,13,,,,,
-78.82251897,42.95223234,0,0,663,173,2020/10/30 13:35:16+00,,1.17,,,,,,,,,,,,13,,,,,
-78.8225163,42.95224092,0,0,664,172,2020/10/30 13:35:17+00,,0.7,,,,,,,,,,,,13,,,,,
-78.82252073,42.95224584,0,0,665,172,2020/10/30 13:35:18+00,,0.47,,,,,,,,,,,,13,,,,,
-78.82253063,42.95224628,0,0,666,172,2020/10/30 13:35:19+00,,0.81,,,,,,,,,,,,13,,,,,
-78.82254418,42.95224227,0,0,667,172,2020/10/30 13:35:20+00,,1.01,,,,,,,,,,,,13,,,,,
-78.82255487,42.95223316,0,0,668,172,2020/10/30 13:35:21+00,,1.28,,,,,,,,,,,,13,,,,,
-78.82255974,42.95222246,0,0,669,172,2020/10/30 13:35:22+00,,1.06,,,,,,,,,,,,13,,,,,
-78.82255525,42.95221335,0,0,670,171,2020/10/30 13:35:23+00,,0.99,,,,,,,,,,,,13,,,,,
-78.82254272,42.9522079,0,0,671,171,2020/10/30 13:35:24+00,,1.11,,,,,,,,,,,,13,,,,,
-78.82252583,42.95220631,0,0,672,170,2020/10/30 13:35:25+00,,1.22,,,,,,,,,,,,13,,,,,
-78.82250564,42.95220537,0,0,673,169,2020/10/30 13:35:26+00,,1.66,,,,,,,,,,,,13,,,,,
-78.82248884,42.95220539,0,0,674,170,2020/10/30 13:35:27+00,,1.08,,,,,,,,,,,,13,,,,,
-78.82247745,42.95220912,0,0,675,171,2020/10/30 13:35:28+00,,0.96,,,,,,,,,,,,13,,,,,
-78.8224647,42.95221735,0,0,676,171,2020/10/30 13:35:29+00,,1.42,,,,,,,,,,,,13,,,,,
-78.82245322,42.95222548,0,0,677,172,2020/10/30 13:35:30+00,,0.96,,,,,,,,,,,,13,,,,,
-78.82244443,42.95222869,0,0,678,172,2020/10/30 13:35:31+00,,0.91,,,,,,,,,,,,13,,,,,
-78.82244239,42.952224,0,0,679,173,2020/10/30 13:35:32+00,,1.06,,,,,,,,,,,,13,,,,,
-78.8224481,42.95221609,0,0,680,173,2020/10/30 13:35:33+00,,0.82,,,,,,,,,,,,13,,,,,
-78.82245915,42.95220937,0,0,681,173,2020/10/30 13:35:34+00,,0.91,,,,,,,,,,,,13,,,,,
-78.82247254,42.95220171,0,0,682,173,2020/10/30 13:35:35+00,,1.17,,,,,,,,,,,,13,,,,,
-78.82248747,42.95219485,0,0,683,172,2020/10/30 13:35:36+00,,1.11,,,,,,,,,,,,13,,,,,
-78.82250296,42.95219096,0,0,684,172,2020/10/30 13:35:37+00,,0.89,,,,,,,,,,,,13,,,,,
-78.82251893,42.95219286,0,0,685,173,2020/10/30 13:35:38+00,,1.08,,,,,,,,,,,,13,,,,,
-78.82253117,42.95220284,0,0,686,173,2020/10/30 13:35:39+00,,1.31,,,,,,,,,,,,13,,,,,
-78.82253421,42.95221467,0,0,687,173,2020/10/30 13:35:40+00,,0.87,,,,,,,,,,,,13,,,,,
-78.82252938,42.95222311,0,0,688,173,2020/10/30 13:35:41+00,,0.75,,,,,,,,,,,,13,,,,,
-78.82252069,42.95222943,0,0,689,172,2020/10/30 13:35:42+00,,0.71,,,,,,,,,,,,13,,,,,
-78.82250983,42.95223334,0,0,690,173,2020/10/30 13:35:43+00,,0.78,,,,,,,,,,,,13,,,,,
-78.82249463,42.95223404,0,0,691,173,2020/10/30 13:35:44+00,,1.28,,,,,,,,,,,,13,,,,,
-78.82247844,42.95223233,0,0,692,172,2020/10/30 13:35:45+00,,1.17,,,,,,,,,,,,13,,,,,
-78.82246351,42.95222719,0,0,693,173,2020/10/30 13:35:46+00,,1.27,,,,,,,,,,,,13,,,,,
-78.82245062,42.95222105,0,0,694,173,2020/10/30 13:35:47+00,,1.05,,,,,,,,,,,,13,,,,,
-78.822442,42.95221382,0,0,695,173,2020/10/30 13:35:48+00,,1.07,,,,,,,,,,,,13,,,,,
-78.82244146,42.95220253,0,0,696,173,2020/10/30 13:35:49+00,,1.33,,,,,,,,,,,,13,,,,,
-78.82244928,42.95219122,0,0,697,173,2020/10/30 13:35:50+00,,1.09,,,,,,,,,,,,13,,,,,
-78.82246512,42.9521843,0,0,698,172,2020/10/30 13:35:51+00,,1.19,,,,,,,,,,,,13,,,,,
-78.82248043,42.95218286,0,0,699,172,2020/10/30 13:35:52+00,,0.71,,,,,,,,,,,,13,,,,,
-78.82249128,42.95218603,0,0,700,172,2020/10/30 13:35:53+00,,0.54,,,,,,,,,,,,13,,,,,
-78.82249749,42.95219253,0,0,701,172,2020/10/30 13:35:54+00,,0.66,,,,,,,,,,,,13,,,,,
-78.82249656,42.95220141,0,0,702,172,2020/10/30 13:35:55+00,,0.86,,,,,,,,,,,,13,,,,,
-78.8224923,42.95220771,0,0,703,172,2020/10/30 13:35:56+00,,0.49,,,,,,,,,,,,13,,,,,
-78.82248569,42.9522114,0,0,704,172,2020/10/30 13:35:57+00,,0.64,,,,,,,,,,,,13,,,,,
-78.8224737,42.95221088,0,0,705,171,2020/10/30 13:35:58+00,,1.18,,,,,,,,,,,,13,,,,,
-78.82246022,42.95220831,0,0,706,171,2020/10/30 13:35:59+00,,0.93,,,,,,,,,,,,13,,,,,
-78.82244883,42.95220829,0,0,707,172,2020/10/30 13:36:00+00,,0.78,,,,,,,,,,,,13,,,,,
-78.82243633,42.95221206,0,0,708,173,2020/10/30 13:36:01+00,,0.94,,,,,,,,,,,,13,,,,,
-78.82242251,42.95221866,0,0,709,173,2020/10/30 13:36:02+00,,1.2,,,,,,,,,,,,13,,,,,
-78.82240795,42.95222691,0,0,710,173,2020/10/30 13:36:03+00,,1.26,,,,,,,,,,,,13,,,,,
-78.82239591,42.95223341,0,0,711,173,2020/10/30 13:36:04+00,,0.89,,,,,,,,,,,,13,,,,,
-78.82238452,42.95223869,0,0,712,174,2020/10/30 13:36:05+00,,1.03,,,,,,,,,,,,13,,,,,
-78.82236993,42.95224461,0,0,713,174,2020/10/30 13:36:06+00,,1.35,,,,,,,,,,,,13,,,,,
-78.8223524,42.95225051,0,0,714,174,2020/10/30 13:36:07+00,,1.45,,,,,,,,,,,,14,,,,,
-78.82233416,42.95225571,0,0,715,174,2020/10/30 13:36:08+00,,1.34,,,,,,,,,,,,14,,,,,
-78.8223165,42.95226037,0,0,716,175,2020/10/30 13:36:09+00,,1.38,,,,,,,,,,,,14,,,,,
-78.82230014,42.95226477,0,0,717,175,2020/10/30 13:36:10+00,,1.16,,,,,,,,,,,,14,,,,,
-78.82228552,42.95226833,0,0,718,176,2020/10/30 13:36:11+00,,1.05,,,,,,,,,,,,14,,,,,
-78.8222706,42.95227115,0,0,719,177,2020/10/30 13:36:12+00,,1.13,,,,,,,,,,,,14,,,,,
-78.82225392,42.95227249,0,0,720,177,2020/10/30 13:36:13+00,,1.24,,,,,,,,,,,,14,,,,,
-78.8222351,42.95227283,0,0,721,177,2020/10/30 13:36:14+00,,1.36,,,,,,,,,,,,14,,,,,
-78.82221262,42.95227402,0,0,722,176,2020/10/30 13:36:15+00,,1.64,,,,,,,,,,,,14,,,,,
-78.82219178,42.95227436,0,0,723,176,2020/10/30 13:36:16+00,,1.35,,,,,,,,,,,,14,,,,,
-78.82217328,42.95227481,0,0,724,176,2020/10/30 13:36:17+00,,1.2,,,,,,,,,,,,14,,,,,
-78.82215727,42.95227458,0,0,725,176,2020/10/30 13:36:18+00,,1.1,,,,,,,,,,,,14,,,,,
-78.8221414,42.95227418,0,0,726,176,2020/10/30 13:36:19+00,,1.17,,,,,,,,,,,,14,,,,,
-78.82209928,42.95227189,0,0,727,176,2020/10/30 13:36:22+00,,0.99,,,,,,,,,,,,14,,,,,
-78.82208731,42.95227023,0,0,728,176,2020/10/30 13:36:23+00,,1.04,,,,,,,,,,,,14,,,,,
